component_name,component_set_name,week,insertions,detachments
"State=Selected, Type=Default",🚧 [DEPRECATED] Selector,2025-08-03,42,0
Size=24px (M),Spacer,2025-08-03,809,0
Icon - Hanger,,2025-08-03,9,0
Platform=iOS,Top bar catalogue,2025-08-03,8,0
"Type=List Item, Lines=One, Style=Regular, States=Default, Icon=True, Chevron=False",List - Item (Default),2025-08-03,1862,0
Icon - Box,,2025-08-03,303,0
Icon - Shoes (Ankle Boots),,2025-08-03,3,0
Platform=App,Icon button - More,2025-08-03,605,0
Alignment=Fixed,Tabs group,2025-08-03,6,1
"Type=Color Swatch, State=Default",Dropdown Trigger (default),2025-08-03,3,0
"Platform=App, Type=Default, Icon (Optional)=Off, Text link (Optional)=Off",🚧 [DEPRECATED] Notifications,2025-08-03,19,0
Icon - Star (Outlined),,2025-08-03,129,0
Icon - Radio,,2025-08-03,496,0
"Platform=App, Type=Success",Notifications,2025-08-03,95,0
"Type=Filter, Platform=Desktop, State=Default",Search bar,2025-08-03,17,0
"States=Disabled, Type=Icon, Orientation=Horizontal, Text=None (Zero)",🚧 [DEPRECATED] Progress Stepper,2025-08-03,20,0
Color=Original,🚧 [DEPRECATED] Zalando Plus Pill Logo (Wordmark),2025-08-03,27,0
"Type=List Item, Lines=Two, Style=Bold, States=Default, Icon=True, Chevron=True",List - Item (Default),2025-08-03,382,1
Icon - Placeholder,,2025-08-03,239,2
Type=Informative,Input message,2025-08-03,101,0
"Viewport=Android, Selected tab=Home",Navigation bar,2025-08-03,13,0
Icon - Protection,,2025-08-03,3,0
"States=Selected, Type=Number, Orientation=Vertical, Text=One",🚧 [DEPRECATED] Progress Stepper,2025-08-03,17,0
"Checked=Off, State=Disabled",Checkbox,2025-08-03,7,0
"Platform=Web, Type=Default, Icon (Optional)=Off, Text link (Optional)=On",🚧 [DEPRECATED] Notifications,2025-08-03,20,1
"State=Active, Label=Yes, Optional=Off, Message=Success, Icon=None",Text input,2025-08-03,2,0
Icon - Spinner,,2025-08-03,52,0
"States=Selected, Type=Number, Orientation=Horizontal, Text=None (Zero)",🚧 [DEPRECATED] Progress Stepper,2025-08-03,3,0
Icon - Running,,2025-08-03,7,0
Size=36px (L),Spacer,2025-08-03,129,0
State=Selected,Reminder button,2025-08-03,4,0
Platform=Web,Icon button - More,2025-08-03,206,0
"Platform=iOS, CTA Length=Short, Intention=Ping",Dialog (App),2025-08-03,5,0
Size=8px (XXS),Spacer,2025-08-03,808,0
"Number=Triple, Resize=Original",Badge,2025-08-03,502,0
Icon - Trousers,,2025-08-03,88,0
"Orientation=Vertical, State=Initial",Video (Web),2025-08-03,3,0
Icon - Search History,,2025-08-03,309,0
"States=Selected, Type=Number, Orientation=Horizontal, Text=Two",🚧 [DEPRECATED] Progress Stepper,2025-08-03,1,0
"Platform=Web, Type=Navigation link, State=Default, Size=Large",🚧 [DEPRECATED] Link,2025-08-03,413,0
"Platform=App, Outline=Off, State=Mute",Icon button - Mute sound,2025-08-03,1,0
"Type=Default, State=Selected",Dropdown Trigger (default),2025-08-03,25,1
Icon - Zalando Logo Mark (Outlined),,2025-08-03,72,0
Divider (Vertical),,2025-08-03,1422,0
Icon - Calendar (100 days),,2025-08-03,40,0
Icon - Returns,,2025-08-03,40,0
"Type=Write (Interactive), State=Default",Rating stars,2025-08-03,16,0
State=Deselected,Radio button,2025-08-03,167,2
"Level=2 Shine, Size=Medium",Plus Levels Logo,2025-08-03,3,0
"Platform=Web, Type=Standard, Size=Large, State=Default",Link,2025-08-03,112,0
Icon - T-shirts,,2025-08-03,3,0
"State=Active, Platform=App & mWeb",Filter Dropdown Trigger,2025-08-03,3,0
Icon - Partner Brands,,2025-08-03,3,0
Size=Small,Plus Wordmark,2025-08-03,17,0
Background colour=White,Table cells,2025-08-03,4,0
"Direction=Horizontal, Text=None, State=Selected, Type=Icon",Progress Stepper,2025-08-03,10,0
"Type=Tertiary, State=Default, Size=Default",Button,2025-08-03,360,1
Icon - Dresses (Kids),,2025-08-03,6,0
"Type=List Item, Lines=One, Style=Bold, States=Disabled, Icon=True, Chevron=True",List - Item (Default),2025-08-03,126,0
Page loader,,2025-08-03,15,0
Alignment=Auto-width,Tabs group,2025-08-03,30,0
Breakpoints=320 - 374,Header,2025-08-03,112,0
State=Selected,Reminder button,2025-08-03,118,2
"State=Max length, Optional=No, Message=None",Text area,2025-08-03,5,0
Type=1. Portrait,Image ratio,2025-08-03,131,0
Icon - Shorts (Men),,2025-08-03,3,0
"Type=Filter, Platform=mWeb, State=Focused empty",Search bar,2025-08-03,3,0
"Platform=App, State=Default",Icon button - Trade-in,2025-08-03,14,0
Icon - Eye Closed,,2025-08-03,49,0
"Platform=Web, Type=Icon link, State=Default, Size=Medium",🚧 [DEPRECATED] Link,2025-08-03,78,0
"Platform=App, Type=Icon, Size=Small, State=Default",Link,2025-08-03,7,0
Icon - Cross (X) (Circle - Filled),,2025-08-03,9,0
"States=Selected, Type=Icon, Orientation=Horizontal, Text=One",🚧 [DEPRECATED] Progress Stepper,2025-08-03,1,0
Size=4px (XXXS),Spacer,2025-08-03,757,0
Icon - Bell Set (Outlined),,2025-08-03,44,0
"State=Default, Label=No, Optional=Off, Message=None, Icon=Trailing",Text input,2025-08-03,287,0
Icon - Face Negative (Outlined),,2025-08-03,18,0
Icon - Share (Android),,2025-08-03,41,1
Icon - Cross (X),,2025-08-03,1028,0
"Type=Primary, State=Loading, Size=Default",Button,2025-08-03,19,0
Icon - Location,,2025-08-03,32,0
"With icon=False, State=Default, Size=Default",Follow button,2025-08-03,16,0
Icon - Help,,2025-08-03,55,0
Icon - Shirts (Men),,2025-08-03,2,0
"Platform=Web, State=Disabled",Icon button - Trade-in,2025-08-03,7,0
Icon - Secure Payment,,2025-08-03,9,0
Icon - Jackets,,2025-08-03,24,0
"Viewport=iOS: 375+, Selected tab=Wishlist",Navigation bar,2025-08-03,78,2
Icon - Sale,,2025-08-03,138,0
Icon -  Arrow (Down),,2025-08-03,28,0
"States=Completed, Type=Number, Orientation=Horizontal, Text=Two",🚧 [DEPRECATED] Progress Stepper,2025-08-03,3,0
Icon - Gear,,2025-08-03,5,0
Icon - Magnifying glass,,2025-08-03,197,0
Icon - Face Neutral (Outlined),,2025-08-03,18,0
"States=Completed, Type=Number, Orientation=Horizontal, Text=None (Zero)",🚧 [DEPRECATED] Progress Stepper,2025-08-03,1,0
"Expanded=On, State=Default, Style=Bold",Accordion (Default),2025-08-03,97,0
"Platform=Web, Type=Standard link, State=Default, Size=Medium",🚧 [DEPRECATED] Link,2025-08-03,438,0
"Platform=Desktop, Link color=Black, Overlay=On",Embedded Navigation,2025-08-03,5,0
Type=Vertical,Checkbox group,2025-08-03,10,1
"Platform=Web, Type=Standard, Size=Small, State=Default",Link,2025-08-03,155,0
"State=Default, Platform=Web",Filter Dropdown Trigger,2025-08-03,196,0
Icon - Chat sparkle,,2025-08-03,163,0
Icon - TikTok,,2025-08-03,2,0
Type=Long Link,Message,2025-08-03,26,0
"Left action=Close (X), Action=Icon",Top bar (iOS),2025-08-03,15,0
Icon - Email,,2025-08-03,10,0
"Platform=iOS, Type=Icon link, State=Default, Size=Medium",🚧 [DEPRECATED] Link,2025-08-03,358,0
Platform=App,Icon button - More,2025-08-03,3,0
Type=Negative,Flag,2025-08-03,5,0
Icon - Bell (Outlined),,2025-08-03,83,0
Platform=App,Icon button - More,2025-08-03,110,0
Icon - Shoes (Trainers),,2025-08-03,12,0
Alignment=Scrollable,Tabs group,2025-08-03,23,0
"Platform=iOS, Type=Standard link, State=Default, Size=Medium",🚧 [DEPRECATED] Link,2025-08-03,391,0
"Left action=Back (Arrow), Action=None",Top bar (iOS),2025-08-03,378,1
"Platform=Web, Type=Standard, Size=Small, State=Hover",Link,2025-08-03,2,0
"Type=Read (Static), State=Default",Rating stars,2025-08-03,270,0
Layer=Foreground,Page control,2025-08-03,227,0
Type=Positive,Flag,2025-08-03,8495,0
Country=Austria (AT),Country flag,2025-08-03,1,0
Type=Short Link,Message,2025-08-03,374,0
Icon - Magnifying glass with plus,,2025-08-03,30,0
Icon - Shoes (Sandals),,2025-08-03,3,0
Icon - New,,2025-08-03,1,0
Icon - Chevron Up,,2025-08-03,204,0
"States=Completed, Type=Icon, Orientation=Horizontal, Text=None (Zero)",🚧 [DEPRECATED] Progress Stepper,2025-08-03,25,0
"State=Default, Label=Yes, Optional=On, Message=None, Icon=Trailing",Text input,2025-08-03,2,0
"Platform=Web, State=Default",Icon button - Trade-in,2025-08-03,2,0
Icon - Magnifying glass with lines,,2025-08-03,47,0
Icon - Globe,,2025-08-03,641,0
"With icon=False, State=Default, Size=Small",Follow button,2025-08-03,33,0
Icon - Home,,2025-08-03,11,0
Icon - Play Triangle,,2025-08-03,63,0
"Platform=Web, Type=Navigation link, State=Default, Size=Medium",🚧 [DEPRECATED] Link,2025-08-03,867,0
"Platform=iOS, Type=Standard link, State=Default, Size=Small",🚧 [DEPRECATED] Link,2025-08-03,277,0
"State=Active, Label=Yes, Optional=Off, Message=Informative, Icon=None",Text input,2025-08-03,2,0
"Panel=Default, State=Expanded, Optional=On, Subtext=On, Static content=On",Panel,2025-08-03,8,0
"States=Disabled, Type=Number, Orientation=Horizontal, Text=Two",🚧 [DEPRECATED] Progress Stepper,2025-08-03,1,0
Icon - Share (Web),,2025-08-03,70,1
Type=Subtle,🚧 [DEPRECATED] Plus short,2025-08-03,171,0
Icon - Heart (Filled),,2025-08-03,385,5
Type=Vertical,Checkbox group,2025-08-03,2,0
Breakpoint=Desktop 1024 <-> +1280,Carousel Header (Web),2025-08-03,54,0
Platform=Android,Status bar,2025-08-03,34,0
"Platform=App, Type=Standard, Size=Medium, State=Default",Link,2025-08-03,2,0
"State=Default, Platform=App & mWeb",Filter Dropdown Trigger,2025-08-03,292,0
"Platform=iOS, Type=Icon link, State=Default, Size=Small",🚧 [DEPRECATED] Link,2025-08-03,115,0
"Viewport=iOS: 375+, Selected tab=Bag",Navigation bar,2025-08-03,0,1
"Level=1 Light, Size=Large",Plus Levels Logo,2025-08-03,1,0
Icon - View grid,,2025-08-03,36,0
"Direction=Horizontal, Text=None, State=Inactive, Type=Icon",Progress Stepper,2025-08-03,20,0
Icon - Pause,,2025-08-03,95,0
"Type=List Item, Lines=Two, Style=Bold, States=Disabled, Icon=True, Chevron=True",List - Item (Default),2025-08-03,22,0
"Type=Secondary, State=Loading, Size=Default",Button,2025-08-03,7,0
Icon - Thumbhole,,2025-08-03,9,0
"Type=List Item, Lines=One, Style=Regular, States=Default, Icon=False, Chevron=False",List - Item (Default),2025-08-03,45,1
"Platform=Web, Type=Icon, Size=Large, State=Default",Link,2025-08-03,35,0
Icon - Postbox,,2025-08-03,44,0
Icon - Star (Filled),,2025-08-03,120,0
Icon - Trash,,2025-08-03,45,0
Icon - Thumbs Down (outline),,2025-08-03,2,0
Icon - Face Strong Negative (Outlined),,2025-08-03,18,0
Icon - Shoes (Business - Men),,2025-08-03,3,0
"Platform=Web, Type=Success",Notifications,2025-08-03,40,0
Icon - Star Sparkle,,2025-08-03,57,0
"State=Selected, Description=On, Message=None",🚧 [DEPRECATED] Radio button,2025-08-03,1,0
"Platform=Desktop, Link color=Black, Overlay=Off",Embedded Navigation,2025-08-03,14,0
"Type=Single/Multiselect, State=Deselected",List - Controls,2025-08-03,116,0
Type=Right,Icon button - Navigation arrow,2025-08-03,475,0
"Platform=App, Size=Large (48x48), Outline=No, State=Deselected",Icon button - Wishlist,2025-08-03,6,0
"Platform=Web, Type=Icon link, State=Default, Size=Large",🚧 [DEPRECATED] Link,2025-08-03,368,0
"State=Default, Optional=No, Message=None",Text area,2025-08-03,44,0
Icon - Twitter,,2025-08-03,123,0
State=Default,.Breadcrumb link,2025-08-03,71,0
Country=United Kingdom (UK),Country flag,2025-08-03,11,0
"Thickness=1px, Colour=Black",Divider (Horizontal),2025-08-03,467,0
Icon - More,,2025-08-03,4890,0
"Platform=App, Type=Success, Icon (Optional)=On, Text link (Optional)=On",🚧 [DEPRECATED] Notifications,2025-08-03,9,0
"Platform=Web, Type=Navigation link, State=Hover (web), Size=Large",🚧 [DEPRECATED] Link,2025-08-03,26,0
"Type=Tertiary, State=Disabled, Size=Small",Button,2025-08-03,20,0
"State=Default, Label=Yes, Optional=Off, Message=None, Icon=Leading",Text input,2025-08-03,2,0
"Platform=Web, Type=Success, Icon (Optional)=On, Text link (Optional)=Off",🚧 [DEPRECATED] Notifications,2025-08-03,6,0
Icon - Box Transit,,2025-08-03,149,0
Breakpoints=1280+,Footer,2025-08-03,156,0
Size=12px (XS),Spacer,2025-08-03,260,0
Icon - Zalando Plus,,2025-08-03,19,0
"State=Default, Size=Medium",Text buttons,2025-08-03,110,0
"Platform=Mobile/App, Link color=Black, Overlay=Off",Embedded Navigation,2025-08-03,282,0
Icon - Jackets & Coats (Kids),,2025-08-03,3,0
Type=Strong (Designer),Flag,2025-08-03,8643,0
Type=Sale,Flag,2025-08-03,8910,0
Breakpoint=Mobile 375 <-> 767,Carousel Header (Web),2025-08-03,405,1
Type=2. Almost square,Image ratio,2025-08-03,301,0
Icon - Calendar Star,,2025-08-03,17,0
Icon - Shoes (Ballet Pumps),,2025-08-03,3,0
"Type=Follow button, Lines=Single, State=Deselected, With icon=No",🚧 [DEPRECATED] List - Controls,2025-08-03,114,1
"Type=List Item, Lines=One, Style=Bold, States=Default, Icon=True, Chevron=False",List - Item (Default),2025-08-03,15,0
Icon - Eye Open,,2025-08-03,892,0
Colour=Black,🚧 [DEPRECATED] Plus Loyalty,2025-08-03,1,0
"Type=List Item, Lines=One, Style=Bold, States=Default, Icon=True, Chevron=True",List - Item (Default),2025-08-03,1374,0
Icon - Box Trade-in,,2025-08-03,84,0
"Left action=Close (X), Number of titles=1, Right Action=None",Top bar (Android),2025-08-03,1,0
Type=Down,Icon button - Navigation arrow,2025-08-03,7,0
"Platform=App, State=Deselected",Icon button - Reminder,2025-08-03,154,0
"Type=Category, Platform=iOS, State=Focused (Empty)",🚧 [DEPRECATED] Search bar,2025-08-03,2,0
Icon - Star (Half),,2025-08-03,3,0
"On/off=Yes, State=Enabled",Switch,2025-08-03,11,0
"Platform=App, Type=Default, Icon (Optional)=On, Text link (Optional)=On",🚧 [DEPRECATED] Notifications,2025-08-03,54,0
Icon - Open External,,2025-08-03,6,0
"States=Disabled, Type=Number, Orientation=Horizontal, Text=None (Zero)",🚧 [DEPRECATED] Progress Stepper,2025-08-03,4,0
Icon - Thumbs Up (filled),,2025-08-03,6,0
Color=Yes,Divider - Dashed (Progress Stepper Only),2025-08-03,78,0
"Expanded=Off, State=Default, Style=Regular",Accordion (Default),2025-08-03,36,0
"Left action=Back (Arrow), Number of titles=1, Right Action=None",Top bar (Android),2025-08-03,84,0
"Platform=Web, Type=Standard link, State=Default, Size=Small",🚧 [DEPRECATED] Link,2025-08-03,217,0
"Platform=Web, Type=Standard link, State=Default, Size=Large",🚧 [DEPRECATED] Link,2025-08-03,265,0
"Viewport=iOS: 375+, Selected tab=User account",Navigation bar,2025-08-03,10,1
Icon - Select,,2025-08-03,5,0
Icon - Bug,,2025-08-03,20,0
Platform=iOS,Top bar catalogue,2025-08-03,436,0
"State=Default, Badge=Yes",Dropdown Icon Trigger,2025-08-03,668,0
"Breakpoint=1280+ (Desktop), Size=Medium, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-08-03,5,0
"Viewport=iOS: 375+, Selected tab=Categories",Navigation bar,2025-08-03,250,1
Type=4. Third Party,Image ratio,2025-08-03,22,0
Type=Default,🚧 [DEPRECATED] Plus short,2025-08-03,16,0
"Direction=Horizontal, Text=None, State=Completed, Type=Icon",Progress Stepper,2025-08-03,20,0
"Level=4 Superstar, Size=Small",Plus Levels Logo,2025-08-03,46,0
Icon - Email Approved,,2025-08-03,33,0
"Left action=Back (Arrow), Number of titles=1, Right Action=2 icons",Top bar (Android),2025-08-03,50,0
Icon - Store,,2025-08-03,49,0
Icon - Download,,2025-08-03,56,0
Icon -  Arrow (Left),,2025-08-03,1554,0
Overlay,,2025-08-03,515,1
Background colour=Grey,Table cells,2025-08-03,4,0
Pill,,2025-08-03,4609,0
"Platform=Web, Type=Standard, Size=Large, State=Hover",Link,2025-08-03,15,0
Platform=App / mWeb,List - Headers,2025-08-03,131,0
"Checked=Off, State=Default",Checkbox,2025-08-03,250,0
"Type=Default, State=Disabled",Dropdown Trigger (default),2025-08-03,6,0
Icon - Copy,,2025-08-03,210,0
"Type=Logo, Color=Original",Zalando Logo,2025-08-03,419,1
"Type=List Item, Lines=Two, Style=Bold, States=Default, Icon=False, Chevron=True",List - Item (Default),2025-08-03,129,0
"Type=Single/Multiselect, State=Selected",List - Controls,2025-08-03,4,0
Icon - Currency ,,2025-08-03,40,0
"Platform=App, Size=Large (48x48), Outline=Yes, State=Selected",Icon button - Wishlist,2025-08-03,1,0
Color=No,Divider - Dashed (Progress Stepper Only),2025-08-03,137,1
Icon - Skirts (Women),,2025-08-03,3,0
"Thickness=2px, Colour=Black",Divider (Horizontal),2025-08-03,190,0
Icon - Pinterest,,2025-08-03,123,0
"Type=Filter, Platform=mWeb, State=Focused filled",Search bar,2025-08-03,1,0
"With icon=True, State=Selected, Size=Small",Follow button,2025-08-03,22,0
State=Selected,Reminder button,2025-08-03,4,0
"Type=Single/Multi-select, Lines=Single, State=Deselected, With icon=Yes",🚧 [DEPRECATED] List - Controls,2025-08-03,95,0
"Type=Primary, State=Disabled, Size=Default",Button,2025-08-03,59,1
Type=Light mode,Home indicator (iOS),2025-08-03,2466,0
"Platform=Web, Size=Large (48x48), Outline=Yes, State=Deselected",Icon button - Wishlist,2025-08-03,32,0
"Type=Category, Platform=Desktop, State=Default",Search bar,2025-08-03,2,0
"State=Default, Size=Small",Text buttons,2025-08-03,308,0
"Thickness=1px, Colour=Grey",Divider (Horizontal),2025-08-03,21110,1
"Platform=Web, Outline=Off",Icon button - Remove Close,2025-08-03,308,0
Icon - Play,,2025-08-03,1206,0
State=Default,.Breadcrumb link,2025-08-03,99,0
Platform=Web,Icon button - More,2025-08-03,180,0
"Platform=App, Type=Error",Notifications,2025-08-03,38,0
"Checked=On, State=Disabled",Checkbox,2025-08-03,5,0
"State=Deselected, Description=On, Message=None",🚧 [DEPRECATED] Radio button,2025-08-03,2,0
"States=Selected, Type=Icon, Orientation=Horizontal, Text=None (Zero)",🚧 [DEPRECATED] Progress Stepper,2025-08-03,11,0
"Type=Default, State=Default, Label=On, Optional=No, Message=None",🚧 [DEPRECATED] Dropdown Trigger (Default),2025-08-03,150,0
"Platform=App, State=Deselected",Icon button - Reminder,2025-08-03,3956,0
Type=Custom - Background,Dropdown Menu (Desktop),2025-08-03,13,0
Icon - Wallet,,2025-08-03,44,0
Pill highlight,,2025-08-03,62,1
State=Disabled,.Breadcrumb link,2025-08-03,3,0
Icon - Confetti,,2025-08-03,47,0
State=Selected,Reminder button,2025-08-03,5,0
"Active=Active, Size=Large",Plus Points Logo,2025-08-03,2,0
Icon - Clapping (Outlined),,2025-08-03,16,0
Icon - Tall,,2025-08-03,1,0
"Type=Primary, State=Default, Size=Default",Button,2025-08-03,3477,2
Icon - Face Positive (Outlined),,2025-08-03,18,0
"With icon=False, State=Selected, Size=Small",Follow button,2025-08-03,8,0
"Breakpoint=375 (Mobile), Size=Small, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-08-03,1,0
"States=Disabled, Type=Number, Orientation=Vertical, Text=One",🚧 [DEPRECATED] Progress Stepper,2025-08-03,68,0
"Orientation=Horizontal, State=Initial",Video (Web),2025-08-03,44,0
Icon - Barcode,,2025-08-03,32,0
Icon - Size Body,,2025-08-03,28,0
Icon - Chevron Down,,2025-08-03,969,0
Icon - Shopping bag (Full),,2025-08-03,98,0
"Platform=App, Type=Default",Notifications,2025-08-03,7,0
Icon - Chevron Left,,2025-08-03,18,0
"State=Default, Label=Yes, Optional=On, Message=None, Icon=None",Text input,2025-08-03,24,0
Breakpoints=320 - 479,Footer,2025-08-03,232,0
"Platform=Web, State=Deselected",Icon button - Reminder,2025-08-03,2,1
"Platform=Web, Type=Navigation link, State=Hover (web), Size=Medium",🚧 [DEPRECATED] Link,2025-08-03,236,0
Progress Stepper Caret,,2025-08-03,24,0
"Platform=App, State=Transient",Icon button - Add to bag,2025-08-03,324,0
Icon - Newsletter,,2025-08-03,32,0
Icon - Loungewear,,2025-08-03,9,0
Icon - Zalando Logo Mark (Filled),,2025-08-03,4132,1
"Direction=Vertical, Text=None, State=Completed, Type=Number",Progress Stepper,2025-08-03,1,0
Icon - Instagram,,2025-08-03,123,0
"Platform=Web, Size=Large (48x48), Outline=No, State=Selected",Icon button - Wishlist,2025-08-03,12,0
"Type=Category, Platform=iOS, State=Focused (Filled)",🚧 [DEPRECATED] Search bar,2025-08-03,6,0
"State=Active, Label=No, Optional=Off, Message=None, Icon=None",Text input,2025-08-03,3,0
"Platform=Web, Type=Standard link, State=Hover (web), Size=Medium",🚧 [DEPRECATED] Link,2025-08-03,170,0
Icon - Underwear (Undershirts),,2025-08-03,6,0
State=Disabled,.Breadcrumb link,2025-08-03,4,0
Icon - Camera,,2025-08-03,2,0
"Platform=Web, State=Selected",Icon button - Reminder,2025-08-03,107,0
"States=Selected, Type=Number, Orientation=Horizontal, Text=One",🚧 [DEPRECATED] Progress Stepper,2025-08-03,92,0
