component_name,component_set_name,week,insertions,detachments
"Platform=App, Description=02, Header=No",Detail - List,2025-09-14,1,0
"Platform=App, Description=01, Header=No",Detail - List,2025-09-14,3,0
"Device=Mobile, Inverted=Yes, Products=No, Description=No, Link=Yes",Showstopper (Email),2025-09-14,2,0
"Paragraph=true, Carousel=true, Follow Brand=false, Inverted=true",Showstopper (App),2025-09-14,8,0
"Type=Standard, Breakpoints=1024 - 1279, Sale=True, From (price)=False",Product Card | Catalogue (Web),2025-09-14,5,0
Inverted=False,Plus Showstopper (Desktop),2025-09-14,1,0
"Platform=Desktop, Ratings=True, Reviews=True, Insightful=False, Pills=False",Reviews/Read/Entry Point,2025-09-14,23,0
"Platform=iOS, Rows=One",(DEPRECATED) Colour Picker [MIN 2 Thumbnails],2025-09-14,23,0
"Breakpoint=375-478, Type=Standard",Product Card Order Details Webview,2025-09-14,96,2
"Sale=False, From (price)=True, Breakpoint=1024 - 1279",🚧 [deprecated] Product price,2025-09-14,15,0
"Paragraph=true, Carousel=true, Follow Brand=false, Inverted=true",Showstopper (App),2025-09-14,2,0
"Paragraph=true, Carousel=true, Follow Brand=false, Inverted=false",Showstopper (App),2025-09-14,2,0
"Platform=Desktop, Type=3 - Sell it back",USPs,2025-09-07,18,0
Type=Mastercard,Payment Logo - square,2025-09-07,10,0
Inverted=False,Plus Showstopper (Desktop),2025-09-07,0,1
"Type=Standard, Colour=Default, Sale=True, From (price)=False",Product Card | Reco Carousel (App),2025-09-07,9,0
"Single Size=False, State=Default",Size Picker - Entry Point,2025-09-07,189,0
Message=Reference item,Size Advice,2025-09-07,14,1
"Paragraph=true, Carousel=false, Follow Brand=false, Inverted=false",Showstopper (App),2025-09-07,12,0
"Type=AFC with item, Breakpoint=1024-1279",Outfit Cards (Web),2025-09-07,8,1
Type=Long distance item,Fulfillment flag,2025-09-07,54,0
Claim Type=Product,Sustainability Pills,2025-09-07,19,0
"Type=Standard, Breakpoints=375 - 479, Sale=False, From (price)=False",Product Card | Catalogue (Web),2025-09-07,219,0
Viewport=mWeb/App,EA PDP Storytelling,2025-09-07,150,0
"Platform=App, Description=01, Header=Yes",Detail - List,2025-09-07,62,0
"Paragraph=true, Carousel=false, Follow Brand=true, Inverted=true",Showstopper (App),2025-09-07,37,0
"Type=Standard, Colour=Black, Sale=False, From (price)=False",Product Card | Reco Carousel (App),2025-09-07,25,0
"Paragraph=true, Carousel=true, Follow Brand=false, Inverted=false",Showstopper (App),2025-09-07,3,0
"Platform=App & mWeb, Type=2 - Returns",USPs,2025-09-07,83,1
Type=Twint,Payment Logo,2025-09-07,2,1
"Sale=False, From (price)=False, Breakpoint=1280+",🚧 [deprecated] Product price,2025-09-07,284,0
Type=Swish,Payment Logo,2025-09-07,6,0
"Platform=App & mWeb, Plus membership=-, Delivery type=Min order value",Delivery tile,2025-09-07,13,0
Inverted=False,Plus Showstopper (Desktop),2025-09-07,0,1
"Type=Standard, Colour=Black, Sale=True, From (price)=True",Product Card | Reco Carousel (App),2025-09-07,9,0
"Paragraph=true, Carousel=true, Follow Brand=false, Inverted=true",Showstopper (App),2025-09-07,3,0
"Platform=Desktop, Beauty=False, Sale=True, Price drop=False",🚧 [DEPRECATED] Pricing + Item Details,2025-09-07,11,0
Membership linked=false,Nike Exclusives,2025-09-07,150,0
"Platform=App & mWeb, Beauty=False, Sale=True, Price drop=True",🚧 [DEPRECATED] Pricing + Item Details,2025-09-07,10,0
CPC,,2025-09-07,10,0
"Platform=App & mWeb, Type=3 - Sell it back",USPs,2025-09-07,198,0
"State=Selected, Type=Price, Description=On, Plus=Off, Caption=Off, Message=None",Radio button (Checkout),2025-09-07,6,0
Category=Default,Detail - Box,2025-09-07,254,10
"Type=Standard, Colour=Black, Sale=False, From (price)=True",Product Card | Reco Carousel (App),2025-09-07,4,0
"Sale=True, From (price)=False, Breakpoint=1024 - 1279",🚧 [deprecated] Product price,2025-09-07,2,0
"Type=Beauty, Sale=False, From (price)=False",Product Card | Catalogue (App),2025-09-07,22,0
"Platform=App, Description=03, Header=No",Detail - List,2025-09-07,8,0
Type=Plus Premium delivery,Fulfillment flag,2025-09-07,2253,0
"Type=Beauty, Sale=False, Not available=False",Product Card | Cart,2025-09-07,7,0
"Platform=Apps, Follows Brand=false",Follow Brand,2025-09-07,105,0
"Type=Standard, Size=375 - 479, Header=No",Carousel ,2025-09-07,1,0
"Type=Standard, Sale=False, From (price)=False",Product Card | Catalogue (App),2025-09-07,2588,0
"Type=Beauty, Sale=True, From (price)=False",Product Card | Catalogue (App),2025-09-07,126,0
"State=Deselected, Type=None, Description=On, Plus=On, Caption=On, Message=None",Radio button (Checkout),2025-09-07,1,0
"Device=MobileWeb/Apps, Images=No, Illustration=No",CCC Tiles (NCR),2025-09-07,42,0
"Breakpoint=Mobile, Icon=False, Info Button=True, Plus=False, Link=True",Incentive Banner,2025-09-07,72,0
"Type=Standard, Size=375 - 479, Header=Yes",Carousel ,2025-09-07,1488,0
"Paragraph=false, Carousel=false, Follow Brand=false, Inverted=false",Showstopper (App),2025-09-07,1,0
"Breakpoint=769+, Type=Beauty",Product Card | Cart Web,2025-09-07,14,0
"Type=Outfit, Size=1280+, Header=Yes",Carousel ,2025-09-07,7,0
"Platform=App & mWeb, Sold & shipped=Zalando",Partner information,2025-09-07,191,0
Sponsored indicator,,2025-09-07,4767,2
Platform=mWeb & Apps,DSA Report a legal concern,2025-09-07,169,0
Proposition=Sports,PDP - Full page,2025-09-07,2,0
"Type=Standard, Delivery=Plus Premium, Sale=False, Not available=Off",Product Card | Checkout,2025-09-07,1,0
"Platform=Desktop, Type=Few images",.Image Gallery (deprecated),2025-09-07,5,0
Property 1=Review available,Ratings summary,2025-09-07,191,1
"Type=Outfit, Size=375 - 479, Header=Yes",Carousel ,2025-09-07,289,2
"Breakpoint=Mobile, Type=Standard",Incentive Banner,2025-09-07,3,0
"Paragraph=false, Carousel=true, Follow Brand=false, Inverted=true",Showstopper (App),2025-09-07,5,0
"Single Size=False, State=Selected",Size Picker - Entry Point,2025-09-07,239,0
"Type=Default, Breakpoint=480-767",Outfit Cards (Web),2025-09-07,3,0
Type=Default,Flag,2025-09-07,407,0
"Breakpoint=Mobile, Paragraph=False, Link=False, Image=False",Sales Banner (Email),2025-09-07,4,0
"Sale=True, From (price)=False, Breakpoint=480 - 767",🚧 [deprecated] Product price,2025-09-07,26,0
"Type=Pre-owned, Delivery=None, Sale=False, Not available=Off",Product Card | Checkout,2025-09-07,2,0
Type=American Express,Payment Logo,2025-09-07,10,0
"Type=Standard, Colour=White, Breakpoint=1280+, Sale=False",Product Card | Reco Carousel (Web),2025-09-07,40,0
"Platform=Desktop, Type=1 - Free Delivery + Returns",USPs,2025-09-07,20,0
Platform=mWeb,Template | Catalogue Product cards,2025-09-07,1,0
"Type=Standard, Breakpoints=768 - 1023, Sale=False, From (price)=False",Product Card | Catalogue (Web),2025-09-07,8,0
"Type=Standard, Delivery=None, Sale=False, Not available=Off",Product Card | Checkout,2025-09-07,50,0
"Platform=Desktop, Type=Many images",.Image Gallery (deprecated),2025-09-07,13,0
Viewport=App/mWeb,Early Access header,2025-09-07,161,0
Size=Small,Plus Logo,2025-09-07,9,0
Type=PayPal,Payment Logo,2025-09-07,10,0
"Type=Default, Status=Unchecked",Product card | Returns,2025-09-07,59,0
"Platform=App & mWeb, Type=1 - Free Delivery + Returns",USPs,2025-09-07,265,1
"Breakpoint=Mobile, Paragraph=True, Link=True, Image=True",Sales Banner (Email),2025-09-07,7,0
Options=False,Newsletter banner (mWeb),2025-09-07,2,0
"Breakpoint=Mobile, Icon=True, Info Button=True, Plus=False, Link=True",Incentive Banner,2025-09-07,83,0
"Sale=False, From (price)=False, Breakpoint=1024 - 1279",🚧 [deprecated] Product price,2025-09-07,10,0
"Platform=Desktop, Beauty=True, Sale=False, Price drop=False",🚧 [DEPRECATED] Pricing + Item Details,2025-09-07,2,0
"Platform=App & mWeb, Returned=False, Size Flag=False, Size Reco=False",Repurchase messaging,2025-09-07,149,0
"Sale=True, From (price)=False, Breakpoint=1280+",🚧 [deprecated] Product price,2025-09-07,1,0
"Type=Beauty, Breakpoints=375 - 479, Sale=True, From (price)=False",Product Card | Catalogue (Web),2025-09-07,2,0
"Platform=App & mWeb, Plus membership=Star, Delivery type=Premium",Delivery tile,2025-09-07,55,0
"Paragraph=true, Carousel=true, Follow Brand=true, Inverted=false",Showstopper (App),2025-09-07,2,0
Type=Apple Pay,Payment Logo,2025-09-07,9,0
"Platform=iOS, Type=Many images",.Image Gallery (deprecated),2025-09-07,186,1
"Platform=App, Real Data?=Yes",Detail - Tile,2025-09-07,130,0
"Breakpoint=Mobile, Insightful=False, Text review=True",Reviews/Read/Written Reviews,2025-09-07,30,1
"Platform=Desktop, Ratings=True, Reviews=True, Insightful=False, Pills=False",Reviews/Read/Entry Point,2025-09-07,20,0
"Paragraph=true, Carousel=false, Follow Brand=false, Inverted=false",Showstopper (App),2025-09-07,124,0
"Platform=App, Description=01, Header=No",Detail - List,2025-09-07,2,0
"Type=Default, Sale=Yes, Plus Flag=No",Product Card | Horizontal (Outfits),2025-09-07,1,0
"Paragraph=true, Carousel=false, Follow Brand=false, Inverted=false",Showstopper (App),2025-09-07,4,0
"Type=Standard, Colour=White, Breakpoint=375 - 479, Sale=False",Product Card | Reco Carousel (Web),2025-09-07,80,0
"Type=AFC, Breakpoint=1024-1279",Outfit Cards (Web),2025-09-07,0,1
Message=Size recommendation,Size Advice,2025-09-07,30,3
"Platform= App & mWeb, Type=Default",🚧 [DEPRACATED] .Pricing,2025-09-07,1,0
"Breakpoint=Mobile, Insightful=True, Text review=True",Reviews/Read/Written Reviews,2025-09-07,1,0
"Type=Standard, Sale=True, From (price)=True",Product Card | Catalogue (App),2025-09-07,46,0
"Paragraph=false, Carousel=false, Follow Brand=false, Inverted=false",Showstopper (App),2025-09-07,22,0
"Paragraph=true, Carousel=true, Follow Brand=false, Inverted=true",Showstopper (App),2025-09-07,10,0
"Paragraph=true, Carousel=true, Follow Brand=true, Inverted=true",Showstopper (App),2025-09-07,19,0
"Type=Standard, Colour=White, Sale=False, From (price)=False",Product Card | Reco Carousel (App),2025-09-07,4,0
"Breakpoint=Desktop, Icon=False, Info Button=False, Plus=False, Link=True",Incentive Banner,2025-09-07,7,0
Type=Liked - Standard,Product Card | Wardrobe (App),2025-09-07,1,0
Type=Eligible,Order Confirmation,2025-09-07,8,0
"Sale=True, From (price)=True, Breakpoint=375 - 479",🚧 [deprecated] Product price,2025-09-07,1517,0
Opened=true,PDP Accordion Base,2025-09-07,9,1
"Sale=False, From (price)=False, Breakpoint=375 - 479",🚧 [deprecated] Product price,2025-09-07,1952,0
"Type=Standard, Breakpoints=375 - 479, Sale=True, From (price)=False",Product Card | Catalogue (Web),2025-09-07,62,0
Type=Visa,Payment Logo,2025-09-07,9,0
Type=Invoice,Payment Logo,2025-09-07,45,0
Platform=App & mWeb,"Brand + item name, pricing",2025-09-07,14,1
Inverted=True,Showstopper (Desktop 1280+),2025-09-07,1,0
"Type=Standard, Colour=Default, Sale=False, From (price)=False",Product Card | Reco Carousel (App),2025-09-07,46,0
"Platform=Desktop, Single colour=False",Colour Picker [Thumbnails],2025-09-07,2,0
"Device=MobileWeb/Apps, Images=Yes, Illustration=No",CCC Tiles (NCR),2025-09-07,27,0
"Type=Standard, Sale=True, Not available=False",Product Card | Cart,2025-09-07,31,0
"Type=Standard, Sale=False, Not available=False",Product Card | Cart,2025-09-07,42,0
"Platform=Desktop, Type=2 - Returns",USPs,2025-09-07,18,0
"Type=Beauty, Breakpoints=1280+, Sale=True, From (price)=False",Product Card | Catalogue (Web),2025-09-07,16,0
Platform=App & mWeb,"Brand + item name, pricing",2025-09-07,161,0
"Device=640, Inverted=Yes, Products=No, Description=Yes, Link=Yes",Showstopper (Email),2025-09-07,6,0
"Paragraph=false, Carousel=false, Follow Brand=false, Inverted=false",Showstopper (App),2025-09-07,6,0
"Paragraph=true, Carousel=true, Follow Brand=true, Inverted=false",Showstopper (App),2025-09-07,6,0
Platform=App & mWeb,"Brand + item name, pricing",2025-09-07,158,0
PDP Accordion / Details,,2025-09-07,256,1
Platform=App & mWeb,"Brand + item name, pricing",2025-09-07,158,0
"Type=Standard, Breakpoints=375 - 479, Sale=True, From (price)=True",Product Card | Catalogue (Web),2025-09-07,9,0
"Type=Fashion, Sale=False, Flags=False, Delivery Type=None",Product Card Email,2025-09-07,33,0
"Platform=App, # Items=03, View All=No",Tile,2025-09-07,154,0
PDP Accordion / Material & care,,2025-09-07,123,0
"Paragraph=false, Carousel=true, Follow Brand=true, Inverted=false",Showstopper (App),2025-09-07,63,0
"Type=Beauty, Size=375 - 479, Header=Yes",Carousel ,2025-09-07,20,0
"Breakpoint=320 - 479, Type=Standard",Product Card | Cart Web,2025-09-07,38,1
PDP Accordion / Size & fit,,2025-09-07,20,0
Type=Pre-invite,Hyped Articles Message,2025-09-07,144,0
Plus Sales Banner (Desktop web),,2025-09-07,2,0
"Type=Sale, Platform=Desktop",🚧 [DEPRACATED] .Pricing,2025-09-07,2,0
"Platform=Apps, Single colour=False",Colour Picker [Thumbnails],2025-09-07,157,0
"Sale=False, From (price)=True, Breakpoint=375 - 479",🚧 [deprecated] Product price,2025-09-07,35,0
"Sale=True, From (price)=False, Breakpoint=375 - 479",🚧 [deprecated] Product price,2025-09-07,8,0
"Platform=mWeb & apps, Status=Fashion - In stock",Size + Primary CTA + Wishlist,2025-09-07,115,2
"Type=Standard, Breakpoints=1024 - 1279, Sale=False, From (price)=False",Product Card | Catalogue (Web),2025-09-07,167,0
"Placement=Top Catalog, Entry-point=None, Countdown=True, VoucherCode=True",Sales Banner (Desktop web),2025-09-07,3,0
"Platform=App & mWeb, Ratings=True, Reviews=True, Insightful=False, Pills=False",Reviews/Read/Entry Point,2025-09-07,66,0
"Platform=App & mWeb, Rating=High",Reviews/Read/Overview,2025-09-07,80,0
"Type=Standard, Delivery=None, Sale=True, Not available=Off",Product Card | Checkout,2025-09-07,5,0
"Platform=App, Description=00, Header=No",Detail - List,2025-09-07,177,1
"Placement=Home, Entry-point=Multi, Countdown=False, VoucherCode=True",Sales Banner (Desktop web),2025-09-07,2,0
Type=AFC with item,Outfit Cards (App),2025-09-07,184,0
Inverted=False,Plus Showstopper (Desktop),2025-09-07,2,0
Message=Size flag - runs small,Size Advice,2025-09-07,3,0
"Sale=False, From (price)=False, Breakpoint=480 - 767",🚧 [deprecated] Product price,2025-09-07,37,0
"Paragraph=true, Carousel=true, Follow Brand=false, Inverted=true",Showstopper (App),2025-09-07,68,0
"Sale=True, From (price)=True, Breakpoint=1280+",🚧 [deprecated] Product price,2025-09-07,48,0
"Platform=iOS, Rows=One",(DEPRECATED) Colour Picker [MIN 2 Thumbnails],2025-09-07,63,0
"Type=Standard, Sale=False, From (price)=True",Product Card | Catalogue (App),2025-09-07,319,0
Inverted=True,Showstopper (Desktop 1280+),2025-09-07,2,0
"Type=Beauty, Size=1280+, Header=Yes",Carousel ,2025-09-07,1,0
Type=Trade-in - Added,Product Card | Wardrobe (App),2025-09-07,15,0
"Type=Standard, Breakpoints=1280+, Sale=True, From (price)=False",Product Card | Catalogue (Web),2025-09-07,19,0
"Type=Standard, Colour=Default, Breakpoint=768 - 1023, Sale=False",Product Card | Reco Carousel (Web),2025-09-07,12,0
"Paragraph=true, Carousel=true, Follow Brand=false, Inverted=false",Showstopper (App),2025-09-07,157,0
"Placement=In-grid Catalog, Entry-point=None, Countdown=True, VoucherCode=True",Sales Banner (Desktop web),2025-09-07,1,0
Type=Trade-in - Bought,Product Card | Wardrobe (App),2025-09-07,82,0
"Placement=Top Catalog, Entry-point=None, Countdown=True, VoucherCode=True",Sales Banner (Desktop web),2025-09-07,34,0
"Type=Standard, Size=1280+, Header=Yes",Carousel ,2025-09-07,63,0
"Platform=App & mWeb, Beauty=False, Sale=False, Price drop=False",🚧 [DEPRECATED] Pricing + Item Details,2025-09-07,71,0
Proposition=Fashion,PDP - Full page,2025-09-07,11,3
"Type=Standard, Breakpoints=1280+, Sale=False, From (price)=False",Product Card | Catalogue (Web),2025-09-07,10,0
"Type=Standard, Colour=Default, Breakpoint=375 - 479, Sale=False",Product Card | Reco Carousel (Web),2025-09-07,16,0
"Paragraph=true, Carousel=false, Follow Brand=false, Inverted=true",Showstopper (App),2025-09-07,5,0
"Type=Standard, Sale=True, From (price)=False",Product Card | Catalogue (App),2025-09-07,1181,0
"Type=Beauty, Breakpoints=1280+, Sale=False, From (price)=False",Product Card | Catalogue (Web),2025-09-07,8,0
"Breakpoint=320 - 479, Type=Beauty",Product Card | Cart Web,2025-09-07,21,0
"Breakpoint=769+, Type=Standard",Product Card | Cart Web,2025-09-07,34,1
"Device=Big Desktop, Carousel=Yes",Collection Card,2025-09-07,3,0
"Type=Beauty, Breakpoints=375 - 479, Sale=True, From (price)=True",Product Card | Catalogue (Web),2025-09-07,2,0
"Type=Beauty, Delivery=Plus Premium, Sale=False, Not available=Off",Product Card | Checkout,2025-09-07,1,0
"Device=Desktop, Inverted=No, Live=No, Link=Yes",Want-it Tile,2025-09-07,1,0
"Platform=App & mWeb, Sold & shipped=Connected retail",Partner information,2025-09-07,1,0
Type=Bank Transfer,Payment Logo,2025-09-07,12,1
"Type=Default, Sale=Yes, Plus Flag=Yes",Product Card | Horizontal (Outfits),2025-09-07,1,0
"Type=Default, Status=Checked",Product card | Returns,2025-09-07,10,0
"Platform=Desktop, Rows=One",(DEPRECATED) Colour Picker [MIN 2 Thumbnails],2025-09-07,13,0
"Platform=App & mWeb, Type=3 - Sell it back",USPs,2025-08-31,115,0
"Platform=App & mWeb, Beauty=False, Sale=True, Price drop=False",🚧 [DEPRECATED] Pricing + Item Details,2025-08-31,1,0
"Plus member=off, Multiline=Off",List-item Checkout | Plus,2025-08-31,1,0
"Type=Standard, Colour=Default, Breakpoint=768 - 1023, Sale=False",Product Card | Reco Carousel (Web),2025-08-31,90,0
Type=Eligible,Order Confirmation,2025-08-31,6,0
"Type=Beauty, Breakpoints=375 - 479, Sale=False, From (price)=False",Product Card | Catalogue (Web),2025-08-31,2,0
Type=Liked - Beauty,Product Card | Wardrobe (App),2025-08-31,6,0
"Type=Standard, Delivery=None, Sale=True, Not available=Off",Product Card | Checkout,2025-08-31,14,0
Size=Small,Plus Logo,2025-08-31,14,0
Type=Trade-in - Added,Product Card | Wardrobe (App),2025-08-31,23,0
Platform=mWeb & Apps,DSA Report a legal concern,2025-08-31,195,0
"Platform=Desktop, Type=1 - Free Delivery + Returns",USPs,2025-08-31,13,0
Proposition=Fashion,PDP - Full page,2025-08-31,12,2
"Type=Standard, Colour=Default, Sale=False, From (price)=False",Product Card | Reco Carousel (App),2025-08-31,86,0
Inverted=False,Plus Showstopper (Desktop),2025-08-31,1,1
PDP Accordion / Material & care,,2025-08-31,139,0
"Type=Default, Sale=Yes, Plus Flag=No",Product Card | Horizontal (Outfits),2025-08-31,1,0
"Breakpoint=Mobile, Insightful=False, Text review=True",Reviews/Read/Written Reviews,2025-08-31,12,0
"Type=Beauty, Size=1280+, Header=Yes",Carousel ,2025-08-31,3,1
"Sale=True, From (price)=False, Breakpoint=1280+",🚧 [deprecated] Product price,2025-08-31,10,0
