component_name,component_set_name,week,insertions,detachments
"Type=List Item, Lines=Two, Style=Bold, States=Default, Icon=False, Chevron=False",List - Item (Default),2025-08-31,97,0
Icon - Finish,,2025-08-31,28,0
Type=Strong (Designer),Flag,2025-08-31,6309,0
Type=3. Halftime,Image ratio,2025-08-31,41,0
"Expanded=On, State=Default, Style=Bold",Accordion (Default),2025-08-31,1,0
"State=Default, Platform=App & mWeb",Filter Dropdown Trigger,2025-08-31,93,0
Icon - Pinterest,,2025-08-31,1,0
Icon - Copy,,2025-08-31,356,0
Icon - Currency ,,2025-08-31,1,0
State=Selected,Reminder button,2025-08-31,124,0
"Expanded=Off, State=Default, Style=Regular",Accordion (Default),2025-08-31,1,0
Icon - View grid,,2025-08-31,60,0
"Platform=App, Type=Default, Icon (Optional)=Off, Text link (Optional)=Off",🚧 [DEPRECATED] Notifications,2025-08-31,41,0
"Thickness=2px, Colour=Black",Divider (Horizontal),2025-08-31,183,0
"State=Selected, Description=Off, Message=None",🚧 [DEPRECATED] Radio button,2025-08-31,54,0
"Type=Secondary, State=Default, Size=Default",Button,2025-08-31,959,0
Icon - Fragances,,2025-08-31,17,0
Icon - Chat,,2025-08-31,7,0
"State=Active, Label=Yes, Optional=Off, Message=None, Icon=Trailing",Text input,2025-08-31,2,0
"Type=Filter, Platform=mWeb, State=Focused filled",Search bar,2025-08-31,172,0
"Type=List Item, Lines=One, Style=Bold, States=Default, Icon=False, Chevron=False",List - Item (Default),2025-08-31,8,0
"On/off=Yes, State=Disabled",Switch,2025-08-31,3,0
"With icon=True, State=Default, Size=Default",Follow button,2025-08-31,137,0
Icon - Email Approved,,2025-08-31,56,0
"Direction=Vertical, Text=None, State=Inactive, Type=Number",Progress Stepper,2025-08-31,50,0
Icon - bottle Rotate,,2025-08-31,15,0
"State=Selected, Description=On, Message=None",🚧 [DEPRECATED] Radio button,2025-08-31,9,0
"Left action=Close (X), Number of titles=1, Right Action=None",Top bar (Android),2025-08-31,8,0
"Type=Category, Platform=Mobile web, State=Default",🚧 [DEPRECATED] Search bar,2025-08-31,1,0
"Platform=Web, Type=Standard link, State=Default, Size=Medium",🚧 [DEPRECATED] Link,2025-08-31,289,0
Page loader,,2025-08-31,1,0
"On/off=Yes, State=Enabled",Switch,2025-08-31,28,0
Top bar=On,Action sheet,2025-08-31,20,0
"Platform=Web, Size=Small (40x40), Outline=No, State=Deselected",Icon button - Wishlist,2025-08-31,6,0
"State=Active, Label=Yes, Optional=Off, Message=None, Icon=None",Text input,2025-08-31,1,0
"States=Completed, Type=Icon, Orientation=Horizontal, Text=None (Zero)",🚧 [DEPRECATED] Progress Stepper,2025-08-31,64,0
"State=Max length, Optional=Yes, Message=None",Text area,2025-08-31,2,0
"Viewport=iOS: 375+, Selected tab=Home",Navigation bar,2025-08-31,1195,0
State=Disabled,.Breadcrumb link,2025-08-31,2,0
Type=4. Third Party,Image ratio,2025-08-31,52,0
"Type=List Item, Lines=Two, Style=Bold, States=Default, Icon=False, Chevron=True",List - Item (Default),2025-08-31,167,0
"Type=Switch, Lines=Single, State=Deselected, With icon=No",🚧 [DEPRECATED] List - Controls,2025-08-31,11,0
"Active=Active, Size=Large",Plus Points Logo,2025-08-31,1,0
"Level=3 Star, Size=Medium",Plus Levels Logo,2025-08-31,1,0
Type=Positive,Flag,2025-08-31,6308,0
Icon - Gift Card,,2025-08-31,12,0
"State=Selected, Platform=App & mWeb",Filter Dropdown Trigger,2025-08-31,3,0
Icon - Zalando Plus,,2025-08-31,1,0
"Type=Default, State=Disabled",Dropdown Trigger (default),2025-08-31,4,0
Icon - Facecare,,2025-08-31,5,0
Icon - Make Up,,2025-08-31,51,0
Size=16px (S),Spacer,2025-08-31,585,0
"Platform=Web, Type=Icon link, State=Default, Size=Large",🚧 [DEPRECATED] Link,2025-08-31,334,0
"State=Selected, Type=Default",🚧 [DEPRECATED] Selector,2025-08-31,95,1
Icon - Play Triangle,,2025-08-31,13,0
Breakpoints=375 - 1023,Header,2025-08-31,68,0
"States=Disabled, Type=Number, Orientation=Horizontal, Text=One",🚧 [DEPRECATED] Progress Stepper,2025-08-31,25,0
"Platform=Web, Type=Navigation link, State=Default, Size=Large",🚧 [DEPRECATED] Link,2025-08-31,2,0
"Platform=App, Outline=On",Icon button - Remove Close,2025-08-31,3,0
"Platform=Desktop, Link color=Black, Overlay=Off",Embedded Navigation,2025-08-31,10,0
"Platform=App, State=Deselected",Icon button - Reminder,2025-08-31,1051,0
"Type=List Item, Lines=One, Style=Regular, States=Default, Icon=True, Chevron=True",List - Item (Default),2025-08-31,693,0
Icon - Camera,,2025-08-31,9,0
Type=2. Almost square,Image ratio,2025-08-31,373,0
Icon - Gear,,2025-08-31,7,0
"Number=Single, Resize=Original",Badge,2025-08-31,292,1
Icon - Share (iOS),,2025-08-31,1200,0
"State=Default, Optional=No, Message=None",Text area,2025-08-31,15,0
"Platform=Web, Type=Icon link, State=Hover (web), Size=Small",🚧 [DEPRECATED] Link,2025-08-31,1,0
"Type=Brandmark, Color=Original",Zalando Logo,2025-08-31,43,1
"Platform=Web, Type=Standard link, State=Default, Size=Large",🚧 [DEPRECATED] Link,2025-08-31,256,0
Breakpoint=Mobile 375 <-> 767,Carousel Header (Web),2025-08-31,385,1
Icon - Box Transit,,2025-08-31,122,0
Icon - Success,,2025-08-31,392,0
Breakpoint=Desktop 1024 <-> +1280,Carousel Header (Web),2025-08-31,26,0
Icon - Bell Set (Filled),,2025-08-31,47,0
Size=4px (XXXS),Spacer,2025-08-31,497,0
Icon - Bell Set (Outlined),,2025-08-31,37,0
"Type=Filter, Platform=Desktop, State=Focused filled",Search bar,2025-08-31,3,0
"Type=Primary, State=Default, Size=Default",Button,2025-08-31,2046,2
"Platform=App, Size=Small (40x40), Outline=No, State=Deselected",Icon button - Wishlist,2025-08-31,1435,1
"Platform=App, Outline=Off",Icon button - Remove Close,2025-08-31,307,0
"State=Default, Label=Yes, Optional=Off, Message=Error, Icon=Trailing",Text input,2025-08-31,2,0
Icon - Star Sparkle,,2025-08-31,96,0
Icon - Select,,2025-08-31,25,0
Icon - Gift Box,,2025-08-31,30,0
"Type=Category, Platform=iOS, State=Focused (Filled)",🚧 [DEPRECATED] Search bar,2025-08-31,6,0
Icon - Magnifying glass,,2025-08-31,280,0
Icon - Box,,2025-08-31,203,1
Icon - Chevron Left,,2025-08-31,10,0
"Type=List Item, Lines=One, Style=Regular, States=Default, Icon=False, Chevron=True",List - Item (Default),2025-08-31,320,0
"Type=Single/Multi-select, Lines=Single, State=Selected, With icon=Yes",🚧 [DEPRECATED] List - Controls,2025-08-31,17,0
"Type=Primary, State=Loading, Size=Default",Button,2025-08-31,5,0
Icon - Blouses & Tunics (Women),,2025-08-31,4,0
"Platform=App, Type=Default, Icon (Optional)=On, Text link (Optional)=On",🚧 [DEPRECATED] Notifications,2025-08-31,37,0
Icon - Trash,,2025-08-31,38,0
"With icon=True, State=Default, Size=Small",Follow button,2025-08-31,409,0
"Platform=App, Type=Icon, Size=Medium, State=Default",Link,2025-08-31,45,0
"Left action=Back (Arrow), Action=None",Top bar (iOS),2025-08-31,639,2
"Platform=App, Type=Error, Icon (Optional)=On, Text link (Optional)=On",🚧 [DEPRECATED] Notifications,2025-08-31,2,0
"State=Deselected, Description=Off, Message=None",🚧 [DEPRECATED] Radio button,2025-08-31,136,0
"Platform=iOS, Type=Icon link, State=Default, Size=Large",🚧 [DEPRECATED] Link,2025-08-31,42,0
Icon - Cross (X) (Circle - Filled),,2025-08-31,54,1
Icon - Box Trade-in,,2025-08-31,92,0
Icon - Email,,2025-08-31,19,0
Icon - Thumbs Down (outline),,2025-08-31,46,0
Icon - Briefcase,,2025-08-31,26,0
Icon - Clapping (Outlined),,2025-08-31,5,0
"State=Disabled, Label=Yes, Optional=Off, Message=None, Icon=None",Text input,2025-08-31,2,0
"Left action=Back (Arrow), Number of titles=1, Right Action=1 icon",Top bar (Android),2025-08-31,2,0
"Type=Category, Platform=iOS, State=Focused filled",Search bar,2025-08-31,1,0
"State=Default, Label=Yes, Optional=On, Message=None, Icon=Trailing",Text input,2025-08-31,1,0
"Level=2 Shine, Size=Medium",Plus Levels Logo,2025-08-31,10,0
Icon - Truck Plus,,2025-08-31,4,0
"Type=Wordmark, Color=Original",Zalando Logo,2025-08-31,20,0
Icon -  Arrow (Right),,2025-08-31,747,0
Icon - Expand Arrow,,2025-08-31,15,0
"Platform=App, State=Transient",Icon button - Add to bag,2025-08-31,18,0
"State=Default, Label=Yes, Optional=Off, Message=Informative, Icon=None",Text input,2025-08-31,659,3
Size=Medium,Plus Logo,2025-08-31,193,0
"Platform=Web, Size=Large (48x48), Outline=No, State=Deselected",Icon button - Wishlist,2025-08-31,4391,1
"Platform=Web, Type=Standard, Size=Medium, State=Default",Link,2025-08-31,258,1
Icon - Fire,,2025-08-31,8,0
"State=Default, Label=No, Optional=Off, Message=None, Icon=Leading",Text input,2025-08-31,9,0
"Platform=Web, State=Selected",Icon button - Reminder,2025-08-31,2,0
Icon - Handshake,,2025-08-31,24,0
"Viewport=Android, Selected tab=Home",Navigation bar,2025-08-31,5,0
"Buttons=Single, Visual=None",Tooltip,2025-08-31,7,2
Icon - Shoes (Boots),,2025-08-31,5,0
"Type=Default, State=Selected",Dropdown Trigger (default),2025-08-31,59,0
"Platform=Web, Outline=Off",Icon button - Remove Close,2025-08-31,262,0
"Thickness=1px, Colour=Black",Divider (Horizontal),2025-08-31,344,0
"Breakpoint=1024 (Desktop), Size=Small, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-08-31,1,0
"Platform=App, Type=Icon, Size=Large, State=Default",Link,2025-08-31,23,0
Platform=Android,Status bar,2025-08-31,116,0
Icon - Shoes (High Heels),,2025-08-31,5,0
"Type=Read (Static), State=Default",Rating stars,2025-08-31,181,1
"Platform=Web, Type=Icon link, State=Hover (web), Size=Large",🚧 [DEPRECATED] Link,2025-08-31,1,0
Type=Prix Mini,Flag,2025-08-31,49,0
"Platform=Web, Type=Standard, Size=Large, State=Default",Link,2025-08-31,47,0
"Viewport=iOS: 375+, Selected tab=User account",Navigation bar,2025-08-31,14,0
Icon - Chemicals Leaf,,2025-08-31,29,0
"Platform=Web, Type=Icon, Size=Medium, State=Default",Link,2025-08-31,5,0
"Type=Category, Platform=iOS, State=Focused empty",Search bar,2025-08-31,1,0
Top bar=Off,Action sheet,2025-08-31,42,3
Icon - Twitter,,2025-08-31,1,0
Icon - Calendar Star,,2025-08-31,76,0
Icon - Shopping bag (Full),,2025-08-31,11,0
Icon - Clock,,2025-08-31,1,0
"Expanded=Off, State=Default, Style=Bold",Accordion (Default),2025-08-31,568,0
Icon - Clothing,,2025-08-31,60,0
"Platform=iOS, Type=Standard link, State=Default, Size=Large",🚧 [DEPRECATED] Link,2025-08-31,67,0
Icon - Shapes (Grid),,2025-08-31,21,0
Icon - Recycle,,2025-08-31,1,0
Icon - Location,,2025-08-31,62,0
"Viewport=iOS: 375+, Selected tab=Categories",Navigation bar,2025-08-31,634,0
Pill animated,,2025-08-31,14,0
Type=Default,🚧 [DEPRECATED] Plus short,2025-08-31,6990,1
Size=36px (L),Spacer,2025-08-31,55,0
Breakpoints=1280+,Footer,2025-08-31,208,0
Size=8px (XXS),Spacer,2025-08-31,531,0
Type=5. Quarterback,Image ratio,2025-08-31,28,0
"State=Hover, Size=Medium",Text buttons,2025-08-31,5,0
"State=Active, Label=Yes, Optional=Off, Message=Informative, Icon=None",Text input,2025-08-31,2,0
Icon - Diamond,,2025-08-31,17,0
"State=Default, Size=Large",Text buttons,2025-08-31,585,0
"Type=List Item, Lines=Two, Style=Bold, States=Disabled, Icon=True, Chevron=True",List - Item (Default),2025-08-31,58,0
Type=Sale,Flag,2025-08-31,6674,0
"Platform=Web, Type=Icon link, State=Hover (web), Size=Medium",🚧 [DEPRECATED] Link,2025-08-31,1,0
Icon - Factory,,2025-08-31,35,0
Icon - Spinner,,2025-08-31,36,0
Icon - Eye Open,,2025-08-31,240,0
"Platform=App, Outline=Off, State=Unmute",Icon button - Mute sound,2025-08-31,90,0
"Type=Default, State=Default, Label=Off, Optional=No, Message=None",🚧 [DEPRECATED] Dropdown Trigger (Default),2025-08-31,1,0
"Platform=App, Size=Large",Countdown,2025-08-31,6,0
Type=Short Link,Message,2025-08-31,330,1
"Platform=App, State=Deselected",Icon button - Reminder,2025-08-31,27,0
"Type=Tertiary, State=Selected, Size=Default",Button,2025-08-31,4,0
Icon - Dresses (Kids),,2025-08-31,2,0
Icon - Face Positive (Outlined),,2025-08-31,18,0
Icon - Radio,,2025-08-31,133,0
"Left action=Close (X), Action=Icon",Top bar (iOS),2025-08-31,53,0
"State=Active, Platform=App & mWeb",Filter Dropdown Trigger,2025-08-31,1,0
"Platform=iOS, Type=Icon link, State=Default, Size=Small",🚧 [DEPRECATED] Link,2025-08-31,51,0
"Platform=Mobile/App, Link color=Black, Overlay=Off",Embedded Navigation,2025-08-31,224,0
"State=Default, Type=Swatch",🚧 [DEPRECATED] Selector,2025-08-31,64,0
"Type=Filter, Platform=Desktop, State=Default",Search bar,2025-08-31,1,0
State=Selected,Reminder button,2025-08-31,4,0
Type=Default,🚧 [DEPRECATED] Plus short,2025-08-31,2,0
Color=Yes,Divider - Dashed (Progress Stepper Only),2025-08-31,4,0
"State=Default, Badge=Yes",Dropdown Icon Trigger,2025-08-31,80,0
Icon - View mondrian,,2025-08-31,24,0
Icon - Set (Women),,2025-08-31,73,0
"Platform=App, Type=Success, Icon (Optional)=On, Text link (Optional)=Off",🚧 [DEPRECATED] Notifications,2025-08-31,6,0
Icon - Credit Card,,2025-08-31,5,0
Icon - Magnifying glass with lines,,2025-08-31,29,0
Icon - Skincare,,2025-08-31,34,0
Icon - Hanger,,2025-08-31,8,0
Platform=Web,Icon button - More,2025-08-31,186,0
"State=Default, Label=Yes, Optional=Off, Message=Success, Icon=Trailing",Text input,2025-08-31,11,1
State=Disabled,.Breadcrumb link,2025-08-31,2,0
"With icon=True, State=Selected, Size=Default",Follow button,2025-08-31,2,0
"Platform=Web, Type=Success",Notifications,2025-08-31,15,0
Icon - Postbox,,2025-08-31,28,0
Icon - Chat sparkle,,2025-08-31,165,0
Platform=App / mWeb,List - Headers,2025-08-31,186,1
Type=Informative,Input message,2025-08-31,350,0
Icon - New,,2025-08-31,2,0
"Platform=Web, Type=Navigation, Size=Large, State=Default",Link,2025-08-31,88,0
"Breakpoint=1280+ (Desktop), Size=Medium, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-08-31,3,0
Platform=Web,Icon button - More,2025-08-31,6,0
"Platform=App, State=Selected",Icon button - Reminder,2025-08-31,2,0
Icon - Sale,,2025-08-31,193,0
"Active=Active, Size=Small",Plus Points Logo,2025-08-31,87,0
"Type=Tertiary, State=Default, Size=Small",Button,2025-08-31,229,0
"Platform=Web, Type=Navigation link, State=Hover (web), Size=Medium",🚧 [DEPRECATED] Link,2025-08-31,124,0
Icon - Shoes (Other),,2025-08-31,16,0
Icon - Jackets & Coats (Kids),,2025-08-31,2,0
"Platform=Mobile/App, Link color=White, Overlay=Off",Embedded Navigation,2025-08-31,3,0
Icon - Bell (Outlined),,2025-08-31,154,0
"Platform=App, State=Disabled",Icon button - Trade-in,2025-08-31,2,0
Layer=Background,Page control,2025-08-31,193,0
Overlay,,2025-08-31,437,0
"States=Completed, Type=Icon, Orientation=Horizontal, Text=One",🚧 [DEPRECATED] Progress Stepper,2025-08-31,2,0
Icon - More,,2025-08-31,4050,0
Icon - Cross (X),,2025-08-31,809,1
"Type=Write (Interactive), State=Default",Rating stars,2025-08-31,339,0
Type=Left,Icon button - Navigation arrow,2025-08-31,71,0
"With icon=True, State=Hover, Size=Default",Follow button,2025-08-31,2,0
"Platform=App, Size=Large (48x48), Outline=No, State=Deselected",Icon button - Wishlist,2025-08-31,61,0
"Orientation=Horizontal, State=Playing",Video (Web),2025-08-31,4,0
Icon - Thumbs Up (outline),,2025-08-31,55,0
"States=Selected, Type=Number, Orientation=Vertical, Text=One",🚧 [DEPRECATED] Progress Stepper,2025-08-31,6,0
"Type=Follow button, Lines=Single, State=Deselected, With icon=No",🚧 [DEPRECATED] List - Controls,2025-08-31,87,2
Type=1. Portrait,Image ratio,2025-08-31,413,0
Icon - Dentalcare,,2025-08-31,17,0
"Type=Category, Platform=Desktop, State=Default",Search bar,2025-08-31,7,0
"Orientation=Horizontal, State=Initial",Video (Web),2025-08-31,38,0
"Type=Switch, Lines=Single, State=Selected, With icon=Yes",🚧 [DEPRECATED] List - Controls,2025-08-31,12,0
"With icon=True, State=Selected, Size=Small",Follow button,2025-08-31,16,0
Type=Error,Input message,2025-08-31,17,0
Icon - Phone,,2025-08-31,8,0
"Platform=Web, Type=Error",Notifications,2025-08-31,6,0
"Thickness=1px, Colour=Grey",Divider (Horizontal),2025-08-31,10839,1
Icon - Sachet,,2025-08-31,33,0
Size=12px (XS),Spacer,2025-08-31,450,0
Icon - Help,,2025-08-31,69,0
Platform=Web,Icon button - More,2025-08-31,6,0
"State=Default, Label=Yes, Optional=On, Message=None, Icon=None",Text input,2025-08-31,50,0
"Platform=App, Size=Large (48x48), Outline=Yes, State=Deselected",Icon button - Wishlist,2025-08-31,129,0
Platform=App,Icon button - More,2025-08-31,302,0
Icon - Photo,,2025-08-31,1,0
Type=7. Achtung,Image ratio,2025-08-31,8,0
"Type=List Item, Lines=One, Style=Regular, States=Default, Icon=False, Chevron=False",List - Item (Default),2025-08-31,22,0
Icon -  Arrow (Up),,2025-08-31,90,0
Icon - Trousers,,2025-08-31,2,0
"Left action=Close (X), Action=None",Top bar (iOS),2025-08-31,465,0
Icon - Audio Off (Mute),,2025-08-31,113,0
Platform=App,Icon button - More,2025-08-31,565,0
"Type=Default, State=Default, Label=On, Optional=No, Message=None",🚧 [DEPRECATED] Dropdown Trigger (Default),2025-08-31,5,0
"Platform=App, Type=Standard, Size=Large, State=Default",Link,2025-08-31,4,0
"State=Active, Label=Yes, Optional=Off, Message=Success, Icon=None",Text input,2025-08-31,35,1
Alignment=Scrollable,Tabs group,2025-08-31,2,0
"Platform=iOS, CTA Length=Short, Intention=Ping",Dialog (App),2025-08-31,2,0
"Platform=Web, State=Deselected",Icon button - Reminder,2025-08-31,2,0
Color=No,Divider - Dashed (Progress Stepper Only),2025-08-31,202,0
Icon - Avocado,,2025-08-31,12,0
"Panel=Default, State=Expanded, Optional=Off, Subtext=On, Static content=Off",Panel,2025-08-31,7,0
"States=Selected, Type=Number, Orientation=Horizontal, Text=One",🚧 [DEPRECATED] Progress Stepper,2025-08-31,15,0
Icon - Rising trend,,2025-08-31,74,0
"State=Default, Type=Default",🚧 [DEPRECATED] Selector,2025-08-31,2081,2
"On/off=No, State=Focus",Switch,2025-08-31,20,0
State=Default,.Breadcrumb link,2025-08-31,58,0
"Level=1 Light, Size=Large",Plus Levels Logo,2025-08-31,1,0
Icon - Bulb,,2025-08-31,2,0
"Left action=Back (Arrow), Number of titles=1, Right Action=Text action",Top bar (Android),2025-08-31,42,0
"Number=Double, Resize=Original",Badge,2025-08-31,183,0
"State=Selected w/ Badge, Type=Default",🚧 [DEPRECATED] Selector,2025-08-31,68,0
State=Default,.Breadcrumb link,2025-08-31,168,0
Icon - Haircare,,2025-08-31,17,0
State=Deselected,Radio button,2025-08-31,298,0
"State=Disabled, Description=Off, Message=None",🚧 [DEPRECATED] Radio button,2025-08-31,2,0
"State=Default, Label=Yes, Optional=Off, Message=Success, Icon=None",Text input,2025-08-31,89,0
Icon - Sunrise Plus,,2025-08-31,2,0
Alignment=Auto-width,Tabs group,2025-08-31,54,0
Icon -  Arrow (Down),,2025-08-31,3,0
"Number=Triple, Resize=Original",Badge,2025-08-31,183,0
Icon - Ruler,,2025-08-31,2,0
"Panel=Default, State=Collapsed, Optional=On, Subtext=Off, Static content=Off",Panel,2025-08-31,31,0
"State=Max length, Optional=No, Message=None",Text area,2025-08-31,1,0
Icon - Eye Closed,,2025-08-31,12,0
Icon - Audio On,,2025-08-31,7,0
"Checked=Off, State=Default",Checkbox,2025-08-31,497,0
"Left action=Back (Arrow), Number of titles=1, Right Action=2 icons",Top bar (Android),2025-08-31,5,0
Size=Small,Plus Wordmark,2025-08-31,21,0
"Type=List Item, Lines=One, Style=Bold, States=Disabled, Icon=True, Chevron=True",List - Item (Default),2025-08-31,274,0
Platform=iOS: iPhone X (and newer),Status bar,2025-08-31,9,0
Icon - Bodycare,,2025-08-31,34,0
Icon - Information,,2025-08-31,3515,0
Icon - Highlight,,2025-08-31,4,0
"Platform=App, Type=Error",Notifications,2025-08-31,21,0
"Type=Primary, State=Disabled, Size=Default",Button,2025-08-31,50,0
Icon - Packstation,,2025-08-31,2,0
"Type=Tertiary, State=Disabled, Size=Small",Button,2025-08-31,17,0
"Platform=App, Size=Small",Countdown,2025-08-31,18,0
"State=Default, Label=No, Optional=Off, Message=None, Icon=None",Text input,2025-08-31,25,0
"State=Default, Label=Yes, Optional=Off, Message=Informative, Icon=Trailing",Text input,2025-08-31,20,2
Icon - Express Checkout,,2025-08-31,3,0
Icon - Face Neutral (Outlined),,2025-08-31,18,0
"Platform=App, Type=Success",Notifications,2025-08-31,14,0
"Platform=App, Outline=Off, State=Mute",Icon button - Mute sound,2025-08-31,51,0
